recruitId,recruitName,recruitTag
300938,网络安全工程师,3年及以上|本科|安全服务|电力监控系统|测评报告|网络安全保障|风险评估报告|网络安全运维|安全检测|五险一金|补充医疗保险|补充养老保险|专业培训|节日福利|定期体检|免费班车|年终奖金|周末双休
300939,驻场IT网络安全工程师,3-4年|本科|系统运维|网络|安全|CCIE|五险一金|专业培训|年终奖金|员工旅游|定期体检
300940,网络安全售前工程师,3-4年|大专
300941,网络安全运维工程师,3年及以上|本科|驻场运维|网络工程师|信息安全|五险一金|年终奖金|绩效奖金|定期体检
300942,信息安全工程师/网络安全工程师/信息安全分析专家,5-7年|大专|网络安全|信息安全|安全审计|安全分析|SIEM|CISA|CISM|CISSP|GIAC|Security+|五险一金|员工旅游|定期体检|年终奖金|绩效奖金|补充医疗保险|专业培训
300943,高级网络安全工程师,3-4年|本科|网络安全|go|应急处理|数据安全|安全防护|漏洞扫描|nmap|网络安全攻防|ips|nessus|餐饮补贴|专业培训|五险一金|补充医疗保险|年终奖金|定期体检|绩效奖金|企业年金|员工团体险|雇主责任险
300944,网络安全等级保护测评师（项目经理）(J10007),3年及以上|本科|项目管理|安全|测评|测评报告|保测评|带薪年假|五险一金|绩效奖金|餐饮补贴|周末双休|年终奖金
300945,高级网络安全运维工程师,5-7年|本科|防火墙|交换机|运行维护|渗透测试|cisp|安全产品|cissp|漏洞扫描|ips|ccie|五险一金|员工旅游|专业培训|年终奖金|弹性工作|定期体检
300946,网络安全工程师,2年|本科|计算机|网络安全|电商平台|tcp|ip协议|防火墙|安全漏洞|网络安全攻防|安全评估|ddos|五险一金|带薪年假|高温补贴|节日福利|定期体检|通讯补贴|工作餐|生日福利|司龄工资
300947,网络安全标准分析工程师,2年及以上|本科|宣传|安全|sw|security|安全分析|网络安全标准|hw|网络安全漏洞|五险一金|专业培训|出国机会|年终奖金|弹性工作|定期体检|周末双休|带薪年假
300948,网络安全等级保护测评师（项目经理）(J10036),5年及以上|本科|培训|计算机|管理|售前支持|项目策划|网络工程|管理培训|政策法规|cisp|安全服务|带薪年假|五险一金|绩效奖金|餐饮补贴|周末双休|年终奖金
300949,网络安全工程师(007104),3-4年|本科|网络安全|防火墙|网络工程|应急演练|渗透测试|安全产品|cissp|漏洞扫描|cisp_pte|五险一金|定期体检|专业培训|周末双休
300950,网络安全工程师,3年及以上|本科|安全日志|渗透测试|安全设备|安全巡检|安全服务|linux|java|go|脚本语言|五险一金|定期体检|周末双休|电脑补贴
300951,网络安全工程师,3年及以上|本科|网络安全|五险一金|年终奖金
300952,CNC操作员,2年|高中|cnc|加工中心|操作工|五险一金|餐饮补贴|绩效奖金|专业培训|员工旅游|年终奖金|意外保险|五天半工作制
300953,CNC调机技术员,3年|中技/中专|五轴加工中心|机械加工|质量要求|刀具|产品自检|工装验证|机械图纸|机械制造|自检|五险一金|年终奖金|专业培训|包住宿|餐饮补贴|员工旅游|员工活动|晋升空间
300954,机械加工设备全般,5-7年|大专|机械工程师|五险一金|绩效奖金|年终奖金|员工旅游|出国机会|专业培训
300955,数控车床,1年及以上|中技/中专|五险一金|免费班车|员工旅游|餐饮补贴|专业培训|绩效奖金|定期体检
300956,CNC操机学徒,无需经验|高中|五险一金|补充医疗保险|员工旅游|专业培训|绩效奖金|弹性工作|定期体检|周末双休|带薪年假|带薪病假
300957,CNC机内测量技师/CNC机床探头技术员,3年及以上|中技/中专|测试|机床|加工中心操机|餐饮补贴|专业培训|绩效奖金|年终奖金|弹性工作|包吃包住|五险
300958,加工中心操机,2年及以上|中技/中专|五险一金|绩效奖金|年终奖金|员工旅游|出国机会|专业培训
300959,慢走丝师傅,5-7年|中技/中专|慢走丝|数控机床|专业培训|定期体检|岗位晋升|带薪年假|通讯补贴|包吃包住
300960,CNC加工中心操作工,2年|高中|带薪年假|五险一金|包吃|包住宿|绩效奖金|全勤奖|节日福利|加班补贴|做五休二
300961,CNC操作员,3年及以上|中技/中专|五险一金|包吃|包住|节日福利|员工旅游|年终奖金|五天工作制|免费住宿|免费工作餐|团建福利|咖啡厅|图书馆|健身房|报告厅
300962,激光機開料師傅/學徒,1年及以上|中技/中专|五险一金|员工旅游|餐饮补贴|通讯补贴|专业培训|绩效奖金|高温补贴|加班补贴|全勤奖|节日福利
300963,数控车床师傅,2年|数控|cnc|数控车床|车工|操作工|技工|编程|加工中心|绩效奖金|餐饮补贴|弹性工作|带薪年假|工龄奖|包吃包住|住房补贴
300964,数控机床操机员,3-4年|中技/中专|数控机床|法兰克系统|产品制造|装夹|维护保养|五险一金|员工旅游|绩效奖金
300965,龙门加工中心操作工,1-3年|图纸|五险一金|餐饮补贴|加班补助|五险
300966,数控车床师傅,5-7年
300967,数控操机员、普工（无需经验）,1年|初中及以下|机床|车床|操机|模具|绩效奖金|餐饮补贴|弹性工作|带薪年假|工龄奖|包吃包住|住房补贴
300968,数控学徒,无需经验|初中及以下
300969,CNC技术员,3年及以上
300970,数控龙门铣,3年及以上|中技/中专|餐饮补贴|出国机会|年终奖金|绩效奖金|五险一金|交通补贴|员工旅游
300971,CNC技术员,1-3年|中技/中专|五险一金|通讯补贴|绩效奖金|年终奖金
300972,数控车铣复合技术员,3-4年|中技/中专|数控|五险一金|员工旅游|免费班车|专业培训|绩效奖金|年终奖金|定期体检
300973,数控车床,3年及以上|中技/中专|五险一金|补充医疗保险|免费班车|通讯补贴|年终奖金|定期体检
300974,CNC技工,无需经验|中技/中专|编程|加工中心|保养|工程图纸|机械操作|法兰克|卧加|龙门|五险一金|补充医疗保险|补充公积金|交通补贴|通讯补贴
300975,加工中心、数控编程技工,3年及以上|中技/中专|工装夹具|数控编程|三菱系统|磨钻头|换刀|进程|刀补|包吃|五险|租房补贴|带薪年假|节日福利
300976,CNC/数控操机,无需经验|中技/中专|绩效奖金|定期体检|节假日福利
300977,PG（光曲磨）,3年及以上|高中|带薪年假|五险一金|包吃|包住宿|节日福利
300978,CNC加工中心操作工,2年及以上|餐饮补贴|专业培训|五险|单休|包吃包住
300979,数控车工,无需经验|高中|交通补贴|年终奖金|定期体检|五险|包住|过节福利
300980,数控/CNC操作带班师傅,5-7年|高中|数控|CNC|操作工|机械|编程|图纸|量具|对刀|加工中心|五险一金|员工旅游|餐饮补贴|通讯补贴|专业培训|年终奖金|定期体检|生日福利|提供食宿|全勤奖工龄奖
300981,数控车床,3-4年|大专|五险一金|免费班车|绩效奖金|年终奖金|员工旅游|专业培训|定期体检|通讯补贴|免费食堂|免费公寓住宿
300982,月薪12000/数控机床操作工,3-4年|大专|图纸|量具|大车床|补充医疗保险|餐饮补贴|五险一金|专业培训|定期体检
300983,加工中心操作工,1年|中技/中专|加工中心|五险一金|餐饮补贴|专业培训|绩效奖金|定期体检|节日福利
300984,CNC数控车床,1年|中技/中专|CNC|数控|加工中心|数控车床|五险一金|包吃|节日福利|高温补贴|交通补贴|全勤奖|带薪年假|加班补贴
300985,数控机床操作人员,2年|中技/中专|五险一金|年终奖金|免费班车|补充公积金|专业培训|定期体检|员工旅游|交通补贴
300986,CNC操作员,4年及以上|三菱|法兰克系统|cnc|看图|机械自动化|五险|包吃住|部门绩效奖
300987,CNC操机,3-4年|中技/中专|机床|操机|机加工|绩效奖金|包吃|包住宿|五险一金|加班补贴|节日福利
300988,加工中心调机,3-4年|初中及以下|产品调试|加工|全勤奖|定期体检|包吃|节日福利|绩效奖金|五险
300989,新厂区CNC操作工,2年|中技/中专|加工中心|三菱系统|法兰克|五险一金|年终奖金|专业培训|定期体检
300990,CNC操机员（注塑模具加工）,5年及以上|中技/中专|机加工|操机|员工旅游|年终奖金|通讯补贴|五险一金|专业培训|定期体检|包吃
300991,CNC/数控技术员,2年及以上|中技/中专|包吃住|员工宿舍|商业保险|全勤奖|专业培训|竞争力薪酬|员工食堂|节日福利|员工体检|培训成长|五险
300992,CNC操作员,2年|cnc|数控|加工中心|数控车床|塑胶|带薪年假|包住宿|节日福利|社保|五险
300993,CNC技术员,无需经验|中技/中专|餐饮补贴|专业培训|不定时下午茶|节日福利|带薪年假
300994,数控车工,3-4年|中技/中专|车工|交通补贴|年终奖金|绩效奖金|节日福利
300995,CNC加工中心操作工（包吃住，无夜班）,3年及以上|高中|法兰克|调机|三菱系统|磨钻头|铣刀|手工编程|五险一金|免费工作餐|免费住宿|其他福利等
300996,CNC调机师傅,4年及以上|五险一金|补充医疗保险|补充公积金|专业培训|年终奖金|定期体检|包吃包住
300997,CNC操机,3-4年|数控操机|CNC操机|CNC操作员|数控操作员|数控编程|CNC编程
300998,CNC技术员,3-4年|高中
300999,数控车床工（包吃住）,3年及以上|高中|法兰克|数控车床|五险一金|免费工作餐|免费住宿|其他福利等
301000,机械加工,3年及以上|大专|机加工|模具加工|机械加工|员工宿舍|餐饮补贴|五险一金|带薪年假
301001,卧式加工中心,3-4年|中技/中专|CNC|包住宿|加班补贴|绩效奖金|五险一金|包三餐
301002,CNC操机,3-4年|高中|机床|模具|数控车|操机|五险一金|绩效奖金
301003,数控车师傅,2年|初中及以下|数控|车工|五险一金|员工旅游|餐饮补贴|年终奖金|绩效奖金
301004,数控机床操作工,1年|机床熟练工|五险一金
301005,数控车工,3-4年|中技/中专|数车|包住宿|加班补贴|绩效奖金|包三餐
301006,数控车床高级技师,8年及以上|高中|包吃|餐饮补贴|带薪年假
301007,数控操机师傅,3-4年|高中|五险一金|餐饮补贴|专业培训
301008,CNC学徒,无需经验|高中|五险|包吃包住
301009,CNC技术员,2年|中技/中专|五险一金|专业培训|股票期权|定期体检|绩效奖金|年终奖金
301010,CNC技术员（加工精密散件，两班倒）,5-7年|中技/中专|三菱系统|散件|调机|五险一金|包吃住
301011,CNC/数控操机,1年及以上|绩效奖金|弹性工作|加班补贴|员工旅游|节日福利|社保|补充医疗保险
301012,数控车床师傅,2年|中技/中专|车削|广数系统|钢件|车床加工|数控车床|车铣复合|五险一金|年终奖金|绩效奖金
301013,CNC加工技术员,2年|初中及以下|会自调自操|绩效奖金|年终奖金|定期体检|五险|超产能奖
301014,CNC学徒,无需经验|中技/中专|五险一金|包吃住
301015,CNC调机员,2年及以上|发那科|四轴|五险一金
301016,CNC技术员,3年及以上|中技/中专|五险一金|专业培训|年终奖金
301017,龙门技术员,3年及以上|中技/中专|五险|包吃包住
301018,CNC技术员（批量，两班倒）,3年及以上|中技/中专|五险一金|包吃住
301019,CNC操机,3-4年|中技/中专|五险一金|包住宿|节日福利|年终奖金|绩效奖金|住房补贴
301020,CNC操作员,3-4年|大专
301021,加工中心技工,2年及以上|高中|五险|包吃包住
301022,CNC操机,2年|高中|节日福利|全勤奖|绩效奖金|弹性工作|补充医疗保险|做六休一
301023,CNC技术员,3-4年|高中|五险一金|员工旅游|专业培训|绩效奖金|年终奖金
301024,数控车师傅,3-5年|中技/中专|五险一金|餐饮补贴|包住宿
301025,加工中心技工,2年|高中|维护保养|导航|三菱系统|生产记录|卧加|龙门|优化工艺|cnc|法兰克|五险|全勤奖|包吃包住|单休
301026,CNC操机,1年|中技/中专|机加工|操机|餐饮补贴|绩效奖金
301027,公明诚聘EDM师傅,1年|包住宿|餐饮补贴|社保
301028,数控车工,1年|数控车床|编程|五险一金|定期体检|员工旅游|包吃包住
301029,CNC中高级技术员,2年及以上|中技/中专|五险|包吃包住
301030,数控车工师傅,3-4年|高中|包住宿|绩效奖金|年终奖金
301031,数控车床工,3-4年|初中及以下
301032,质检员     QC,3-4年|中技/中专|模具|检测员|弹性工作|带薪年假|加班补贴
301033,数控车床操作工,3-4年|中技/中专|带薪年假|五险一金|包吃|包住宿|节日福利|加班补贴|高温补贴|定期体检|做五休二
301034,CNC技术员,3-4年|大专|带薪年假|五险一金|包吃|免费班车|节日福利|专业培训|加班补贴|绩效奖金|年终奖金|住房补贴
301035,技术员，普工，车工,2年|高中|包吃|节日福利|社保|餐饮补贴|岗位补贴
301036,CNC技术员,3年及以上|高中|全勤奖|节日福利
301037,数控车学徒,无需经验|中技/中专
301038,CNC/数控操机,无需经验|中技/中专|编程|数控车床|维护保养|数控|自检|劳动纪律|交接班|工艺图纸|首检|测量尺寸|餐饮补贴|五险|免费食宿|年度体检|生日福利|节假日福利|满勤奖|夜班津贴|春节路费报销|春节开门红包|工龄奖
301039,加工中心操机,5-7年|高中|CNC操机|加工中心操机|加工中心|包吃|社保|节日福利|年终奖金|住房补贴
301040,数控编程兼操作工,无需经验|中技/中专|五险一金|包住宿|节日福利|年终奖金
301041,数控车床技术员,2年及以上|大专|五险|加班费另计
301042,数控机床工程师,2年|大专|五险一金
301043,数控铣工,1年|中技/中专|数控|铣工|五险一金|员工旅游|定期体检|专业培训|绩效奖金|年终奖金|节日福利|生日福利
301044,数控车工,1年及以上|中技/中专|绩效奖金|包吃|包住宿|全勤奖
301045,CNC调机员,1年|中技/中专|cnc|节日福利|五险|带薪年假|包吃包住|工龄工资
301046,CNC操作员,2年|中技/中专|机床|数控车|机加工|车床|操机
301047,CNC加工中心操作工,3年及以上|中技/中专|节日福利|包吃|带薪年假|五险一金|包住宿|住房补贴
301048,装配电工,2年|中技/中专|电工|装配|技工|电气装配|自动化|调试|装配工|餐饮补贴|交通补贴|通讯补贴|定期体检|弹性工作|年终奖金|绩效奖金|包吃包住|养老保险
301049,CNC技术员,1年|中技/中专|五险一金|通讯补贴|专业培训|年终奖金|股票期权|定期体检|员工旅游
301050,CNC操作员,3年及以上|中技/中专|五险一金|专业培训|五险一金|交通补贴|餐饮补贴|年终奖金|绩效奖金
301051,数控加工中心操作工,2年|中技/中专|绩效奖金|包住|定期体检|专业培训|五大保险|餐费补贴
